UDI,Product ID,Type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,Machine failure,TWF,HDF,PWF,OSF,RNF
7592,H01515,H,300.5,312.5,1692,37.7,171,0,0,0,0,0,0
7593,M02249,M,299.7,309.4,1406,36.1,237,0,0,0,0,0,0
7594,H01516,H,296.2,305.4,1788,26.0,180,0,0,0,0,0,0
7595,L03830,L,297.9,307.4,1560,51.1,124,0,0,0,0,0,0
7596,H01517,H,301.6,310.6,1727,33.6,213,0,0,0,0,0,0
7597,L03831,L,303.9,314.0,1775,32.6,194,0,0,0,0,0,0
7598,L03832,L,300.7,311.0,1490,53.0,26,0,0,0,0,0,0
7599,H01518,H,302.2,312.4,1640,41.6,138,0,0,0,0,0,0
7600,L03833,L,299.7,309.7,1465,47.8,154,0,0,0,0,0,0
7601,M02250,M,299.8,309.9,1704,23.0,134,0,0,0,0,0,0
7602,L03834,L,302.2,313.9,1554,32.0,123,0,0,0,0,0,0
7603,M02251,M,303.3,313.9,1709,60.9,90,1,0,0,1,0,0
7604,H01519,H,302.6,313.5,1810,48.5,238,1,0,0,1,0,0
7605,L03835,L,297.9,308.1,1635,29.3,202,0,0,0,0,0,0
7606,M02252,M,299.9,308.3,1521,42.3,184,0,0,0,0,0,0
7607,L03836,L,300.6,308.8,1524,30.0,216,0,0,0,0,0,0
7608,M02253,M,299.5,311.6,1168,53.9,166,0,0,0,0,0,0
7609,L03837,L,300.8,310.3,1410,17.3,50,1,0,0,1,0,0
7610,L03838,L,301.6,311.0,1704,42.8,207,0,0,0,0,0,0
7611,L03839,L,302.0,312.2,1711,42.6,20,0,0,0,0,0,0
7612,L03840,L,303.4,314.0,1406,28.9,89,0,0,0,0,0,0
7613,H01520,H,299.3,310.0,1567,37.3,248,0,0,0,0,0,0
7614,L03841,L,297.3,309.1,1504,43.8,218,0,0,0,0,0,0
7615,L03842,L,300.7,312.2,1661,22.2,184,0,0,0,0,0,0
7616,L03843,L,303.8,313.0,1933,27.2,178,0,0,0,0,0,0
7617,L03844,L,299.0,310.0,1664,38.4,108,0,0,0,0,0,0
7618,M02254,M,301.4,311.0,1418,31.7,116,0,0,0,0,0,0
7619,H01521,H,301.4,311.3,1523,35.4,16,0,0,0,0,0,0
7620,L03845,L,300.4,309.3,1788,39.8,158,0,0,0,0,0,0
7621,H01522,H,300.0,308.3,1285,30.9,141,1,0,1,0,0,0
7622,M02255,M,298.2,308.2,1427,39.7,214,0,0,0,0,0,0
7623,L03846,L,295.4,304.4,1665,43.0,129,0,0,0,0,0,0
7624,M02256,M,297.8,308.7,1769,47.8,217,0,0,0,0,0,0
7625,M02257,M,299.2,308.9,1647,27.5,153,0,0,0,0,0,0
7626,M02258,M,302.2,312.5,1429,33.7,149,0,0,0,0,0,0
7627,H01523,H,299.8,311.2,1634,45.9,105,0,0,0,0,0,0
7628,L03847,L,299.0,307.5,1612,25.2,27,0,0,0,0,0,0
7629,H01524,H,298.2,307.5,1600,41.1,133,0,0,0,0,0,0
7630,M02259,M,301.3,311.5,1520,40.3,239,0,0,0,0,0,0
7631,L03848,L,302.7,313.0,1547,14.1,230,1,0,0,1,0,0
7632,M02260,M,302.1,313.2,1375,35.1,146,0,0,0,0,0,0
7633,L03849,L,301.2,312.1,1981,43.3,55,0,0,0,0,0,0
7634,H01525,H,297.0,307.1,1566,37.9,20,0,0,0,0,0,0
7635,M02261,M,299.3,309.6,1636,35.3,169,0,0,0,0,0,0
7636,L03850,L,303.9,314.2,1498,41.6,19,0,0,0,0,0,0
7637,L03851,L,302.2,310.7,1689,49.9,222,1,0,0,0,1,0
7638,M02262,M,296.9,306.7,1305,45.4,90,0,0,0,0,0,0
7639,L03852,L,299.9,310.1,1225,32.4,206,0,0,0,0,0,0
7640,L03853,L,300.7,311.2,1532,25.4,126,0,0,0,0,0,0
7641,L03854,L,298.5,307.6,1905,45.2,171,1,0,0,1,0,0
7642,L03855,L,295.4,304.1,1754,28.2,120,0,0,0,0,0,0
7643,L03856,L,300.2,310.0,1393,34.7,30,0,0,0,0,0,0
7644,L03857,L,298.4,310.4,1630,42.0,8,0,0,0,0,0,0
7645,L03858,L,298.4,307.6,1424,51.5,49,0,0,0,0,0,0
7646,M02263,M,299.3,310.5,1614,52.9,80,0,0,0,0,0,0
7647,M02264,M,299.7,311.3,1628,40.6,210,0,0,0,0,0,0
7648,L03859,L,300.0,310.0,1703,34.9,31,0,0,0,0,0,0
7649,L03860,L,298.2,307.5,1257,28.0,201,0,0,0,0,0,0
7650,M02265,M,299.6,310.1,1311,59.6,167,0,0,0,0,0,0
7651,L03861,L,296.5,306.7,1524,37.1,179,0,0,0,0,0,0
7652,L03862,L,300.6,309.7,1353,46.8,196,0,0,0,0,0,0
7653,L03863,L,294.3,303.6,1339,42.0,204,0,0,0,0,0,0
7654,H01526,H,299.4,309.9,1586,35.0,116,0,0,0,0,0,0
7655,M02266,M,301.8,312.7,1374,34.6,26,0,0,0,0,0,0
7656,M02267,M,297.9,307.6,1942,26.2,1,0,0,0,0,0,0
7657,M02268,M,301.4,311.3,1442,51.2,0,0,0,0,0,0,0
7658,M02269,M,302.3,313.0,1489,38.8,126,0,0,0,0,0,0
7659,L03864,L,293.4,303.2,1591,54.3,7,1,0,0,1,0,0
7660,M02270,M,299.7,309.4,1268,35.5,137,0,0,0,0,0,0
7661,L03865,L,294.2,303.4,1629,37.0,219,0,0,0,0,0,0
7662,M02271,M,299.8,309.0,1599,28.7,68,0,0,0,0,0,0
7663,M02272,M,300.0,312.7,1475,36.9,113,0,0,0,0,0,0
7664,M02273,M,295.0,304.8,1587,27.6,246,0,0,0,0,0,0
7665,L03866,L,303.8,315.2,1614,44.0,193,0,0,0,0,0,0
7666,L03867,L,300.6,312.3,1794,41.1,245,1,1,0,0,0,0
7667,M02274,M,298.3,308.1,1985,54.7,168,1,0,0,1,0,0
7668,M02275,M,302.9,313.3,1347,25.4,47,0,0,0,0,0,0
7669,H01527,H,296.4,306.5,1305,52.2,115,0,0,0,0,0,0
7670,L03868,L,297.5,305.9,1556,30.2,116,0,0,0,0,0,0
7671,M02276,M,295.4,303.8,1168,43.4,80,1,0,1,0,0,0
7672,M02277,M,303.6,313.6,1654,28.5,175,0,0,0,0,0,0
7673,H01528,H,300.7,310.3,1558,42.0,124,0,0,0,0,0,0
7674,M02278,M,301.3,313.2,1603,14.9,32,1,0,0,1,0,0
7675,M02279,M,300.6,310.4,1483,33.3,216,0,0,0,0,0,0
7676,M02280,M,301.1,313.1,1583,41.1,196,0,0,0,0,0,0
7677,M02281,M,300.2,309.7,1622,57.6,91,1,0,0,1,0,0
7678,H01529,H,300.5,312.4,1573,18.7,178,1,0,0,1,0,0
7679,L03869,L,300.2,310.7,1297,40.0,191,0,0,0,0,0,0
7680,L03870,L,298.8,309.4,1568,34.8,81,0,0,0,0,0,0
7681,H01530,H,299.9,309.4,1869,20.8,121,0,0,0,0,0,0
7682,M02282,M,300.5,311.1,1581,28.8,22,0,0,0,0,0,0
7683,M02283,M,300.2,311.9,1562,35.3,179,0,0,0,0,0,0
7684,L03871,L,297.0,306.9,1817,44.7,226,1,1,0,0,0,0
7685,L03872,L,297.3,307.0,1404,40.9,81,0,0,0,0,0,0
7686,M02284,M,302.2,312.0,1697,26.9,202,0,0,0,0,0,0
7687,M02285,M,299.4,311.0,1443,21.7,42,1,0,0,1,0,0
7688,L03873,L,301.2,312.1,1732,44.2,106,0,0,0,0,0,0
7689,L03874,L,297.8,309.2,1680,38.0,73,0,0,0,0,0,0
7690,H01531,H,297.1,307.4,1464,56.1,137,0,0,0,0,0,0
7691,L03875,L,298.3,308.3,1490,36.5,99,0,0,0,0,0,0
7692,H01532,H,299.6,310.0,1713,51.4,200,1,0,0,1,0,0
7693,L03876,L,298.7,309.8,1205,45.4,105,0,0,0,0,0,0
7694,M02286,M,302.6,312.4,1458,48.2,76,0,0,0,0,0,0
7695,H01533,H,300.4,311.8,1649,44.3,214,1,1,0,0,0,0
7696,M02287,M,303.7,314.1,1482,44.5,128,0,0,0,0,0,0
7697,L03877,L,300.8,308.4,1562,17.1,143,1,0,0,1,0,0
7698,M02288,M,295.2,306.1,1172,37.6,18,0,0,0,0,0,0
7699,L03878,L,302.1,310.8,1385,33.4,75,0,0,0,0,0,0
7700,L03879,L,297.0,307.9,1659,52.7,132,1,0,0,1,0,0
7701,H01534,H,300.5,311.4,1403,30.0,182,0,0,0,0,0,0
7702,M02289,M,298.5,308.8,1304,37.2,61,0,0,0,0,0,0
7703,M02290,M,304.3,314.8,1728,48.0,132,0,0,0,0,0,0
7704,L03880,L,302.9,314.0,1630,43.0,120,0,0,0,0,0,0
7705,L03881,L,298.5,308.0,1343,41.7,134,0,0,0,0,0,0
7706,L03882,L,299.7,310.5,1562,51.1,107,0,0,0,0,0,0
7707,M02291,M,300.5,311.7,1348,42.6,77,0,0,0,0,0,0
7708,M02292,M,301.7,313.5,1510,34.6,32,0,0,0,0,0,0
7709,M02293,M,300.1,309.0,1569,27.0,5,0,0,0,0,0,0
7710,H01535,H,298.0,308.4,1393,44.9,81,0,0,0,0,0,0
7711,L03883,L,298.6,307.6,1670,32.3,133,0,0,0,0,0,0
7712,L03884,L,300.0,309.0,1698,37.6,50,0,0,0,0,0,0
7713,L03885,L,302.5,312.9,1585,50.8,221,1,0,0,0,1,0
7714,L03886,L,300.9,311.0,1612,37.8,11,0,0,0,0,0,0
7715,L03887,L,298.5,309.6,1277,35.6,113,0,0,0,0,0,0
7716,H01536,H,301.3,311.0,1781,37.2,226,0,0,0,0,0,0
7717,L03888,L,299.2,309.1,1521,37.5,202,0,0,0,0,0,0
7718,H01537,H,301.8,312.0,1370,30.1,121,0,0,0,0,0,0
7719,L03889,L,305.1,314.2,1564,56.8,131,1,0,0,1,0,0
7720,H01538,H,299.3,308.6,1671,34.5,204,0,0,0,0,0,0
7721,M02294,M,301.6,312.7,1629,47.8,0,0,0,0,0,0,0
7722,H01539,H,298.5,308.0,1343,29.8,51,0,0,0,0,0,0
7723,L03890,L,299.8,311.0,1673,45.5,229,0,0,0,0,0,0
7724,M02295,M,300.1,310.7,1527,41.7,52,0,0,0,0,0,0
7725,H01540,H,299.6,308.1,1627,40.3,92,0,0,0,0,0,0
7726,L03891,L,304.9,315.4,1394,41.7,13,0,0,0,0,0,0
7727,L03892,L,299.4,309.9,1725,44.2,148,0,0,0,0,0,0
7728,L03893,L,301.2,311.6,1570,37.7,104,0,0,0,0,0,0
7729,H01541,H,296.1,306.0,1750,38.2,158,0,0,0,0,0,0
7730,M02296,M,300.9,310.0,1263,45.8,168,0,0,0,0,0,0
7731,M02297,M,302.3,313.6,1287,28.6,184,0,0,0,0,0,0
7732,L03894,L,298.9,308.8,1495,27.0,134,0,0,0,0,0,0
7733,L03895,L,295.0,304.1,1800,41.8,60,0,0,0,0,0,0
7734,H01542,H,299.9,310.4,1889,19.9,14,0,0,0,0,0,0
7735,L03896,L,300.0,309.3,1378,23.2,105,1,0,0,1,0,0
7736,M02298,M,301.4,310.5,1547,58.1,8,1,0,0,1,0,0
7737,H01543,H,304.0,313.6,1565,55.5,220,1,0,0,1,0,0
7738,L03897,L,299.2,308.5,1666,34.3,59,0,0,0,0,0,0
7739,M02299,M,298.3,307.4,1696,50.0,55,0,0,0,0,0,0
7740,L03898,L,297.7,308.5,1338,50.3,215,0,0,0,0,0,0
7741,M02300,M,300.4,310.3,1549,44.7,142,0,0,0,0,0,0
7742,L03899,L,301.0,312.3,1178,39.2,84,0,0,0,0,0,0
7743,M02301,M,298.9,308.0,1683,46.3,104,0,0,0,0,0,0
7744,L03900,L,301.6,309.9,1477,48.0,87,0,0,0,0,0,0
7745,L03901,L,300.9,311.0,1322,46.4,6,0,0,0,0,0,0
7746,M02302,M,300.1,312.0,1597,24.5,23,0,0,0,0,0,0
7747,L03902,L,298.2,308.7,1471,60.3,56,1,0,0,1,0,0
7748,M02303,M,299.0,312.2,1763,64.0,214,1,0,0,1,1,0
7749,L03903,L,295.1,305.4,1378,20.9,63,1,0,0,1,0,0
7750,M02304,M,300.5,310.7,1935,45.1,24,1,0,0,1,0,0
7751,L03904,L,300.1,307.9,1690,60.5,199,1,0,0,1,1,0
7752,M02305,M,300.4,310.8,1768,50.0,161,1,0,0,1,0,0
7753,L03905,L,301.0,311.2,1353,50.1,226,1,1,0,0,1,0
7754,L03906,L,300.8,310.4,1858,25.6,53,0,0,0,0,0,0
7755,L03907,L,299.8,309.7,1320,47.9,85,0,0,0,0,0,0
7756,M02306,M,300.1,310.0,1500,42.4,246,0,0,0,0,0,0
7757,L03908,L,297.2,307.0,1771,47.8,33,0,0,0,0,0,0
7758,H01544,H,298.8,310.9,1628,29.6,155,0,0,0,0,0,0
7759,H01545,H,300.1,309.7,1316,29.3,0,0,0,0,0,0,0
7760,L03909,L,298.5,308.7,1741,38.6,107,0,0,0,0,0,0
7761,M02307,M,301.7,311.3,1598,36.2,36,0,0,0,0,0,0
7762,L03910,L,298.7,309.5,1463,38.4,29,0,0,0,0,0,0
7763,L03911,L,300.4,310.6,1261,35.2,113,0,0,0,0,0,0
7764,M02308,M,300.2,309.9,1615,38.0,152,0,0,0,0,0,0
7765,M02309,M,301.5,309.6,1508,33.3,242,0,0,0,0,0,0
7766,M02310,M,301.8,312.0,1565,39.5,187,0,0,0,0,0,0
7767,L03912,L,301.4,311.1,1254,25.8,129,1,0,0,1,0,0
7768,L03913,L,295.8,305.7,1463,45.1,155,0,0,0,0,0,0
7769,L03914,L,302.4,311.2,1623,42.6,47,0,0,0,0,0,0
7770,M02311,M,303.1,314.5,1873,27.4,155,0,0,0,0,0,0
7771,M02312,M,299.0,309.9,1501,53.3,214,0,0,0,0,0,0
7772,M02313,M,300.5,311.9,1796,31.7,101,0,0,0,0,0,0
7773,L03915,L,298.2,309.3,1678,51.9,23,1,0,0,1,0,0
7774,L03916,L,296.1,306.7,1579,43.3,248,1,1,0,0,0,0
7775,L03917,L,298.5,307.4,1356,50.0,226,1,0,0,0,1,0
7776,L03918,L,298.9,310.7,1364,41.8,199,0,0,0,0,0,0
7777,L03919,L,299.3,308.4,1648,45.7,227,0,0,0,0,0,0
7778,H01546,H,298.1,307.8,1443,49.9,145,0,0,0,0,0,0
7779,H01547,H,298.5,309.2,1427,59.1,19,0,0,0,0,0,0
7780,M02314,M,300.0,310.8,1505,50.7,67,0,0,0,0,0,0
7781,L03920,L,298.5,309.1,1508,44.5,7,0,0,0,0,0,0
7782,L03921,L,301.1,310.7,1699,26.5,89,0,0,0,0,0,0
7783,H01548,H,301.4,310.8,1447,15.8,55,1,0,0,1,0,0
7784,L03922,L,304.8,317.3,1681,38.7,60,0,0,0,0,0,0
7785,H01549,H,302.3,312.3,1616,32.9,38,0,0,0,0,0,0
7786,L03923,L,300.5,310.3,1238,33.2,211,0,0,0,0,0,0
7787,L03924,L,298.8,308.1,1590,39.2,17,0,0,0,0,0,0
7788,H01550,H,300.6,310.8,1168,46.6,96,0,0,0,0,0,0
7789,L03925,L,300.7,310.9,1377,33.8,58,0,0,0,0,0,0
7790,M02315,M,299.0,309.0,1620,49.0,145,0,0,0,0,0,0
7791,M02316,M,301.6,312.0,1536,40.3,97,0,0,0,0,0,0
7792,L03926,L,297.2,309.0,1221,40.4,210,0,0,0,0,0,0
7793,L03927,L,299.5,308.9,1337,58.7,41,0,0,0,0,0,0
7794,M02317,M,301.1,311.1,1168,41.8,52,0,0,0,0,0,0
7795,M02318,M,299.4,308.8,1297,39.5,32,0,0,0,0,0,0
7796,L03928,L,299.6,309.9,1641,45.2,20,0,0,0,0,0,0
7797,H01551,H,299.7,309.1,1438,58.0,198,0,0,0,0,0,0
7798,L03929,L,298.3,307.8,1568,39.5,187,0,0,0,0,0,0
7799,L03930,L,302.3,310.8,1540,44.4,141,0,0,0,0,0,0
7800,L03931,L,298.0,308.1,1543,38.9,32,0,0,0,0,0,0
7801,L03932,L,300.6,311.0,1721,39.0,131,0,0,0,0,0,0
7802,L03933,L,300.8,312.7,1501,35.1,170,0,0,0,0,0,0
7803,H01552,H,298.1,308.6,1701,34.4,129,0,0,0,0,0,0
7804,L03934,L,300.1,309.7,1168,57.0,39,0,0,0,0,0,0
7805,L03935,L,298.2,306.8,1736,34.5,49,0,0,0,0,0,0
7806,L03936,L,302.8,311.6,1307,24.6,222,1,0,0,1,0,0
7807,M02319,M,297.7,306.4,1345,41.3,62,0,0,0,0,0,0
7808,H01553,H,298.7,310.6,1411,50.2,176,0,0,0,0,0,0
7809,L03937,L,297.6,307.9,1732,52.4,109,1,0,0,1,0,0
7810,L03938,L,297.3,306.7,1378,28.1,93,0,0,0,0,0,0
7811,L03939,L,303.2,312.2,1420,51.1,63,0,0,0,0,0,0
7812,L03940,L,301.1,310.2,1365,60.6,177,0,0,0,0,0,0
7813,L03941,L,300.3,309.7,1583,33.2,137,0,0,0,0,0,0
7814,L03942,L,298.7,310.0,1671,38.3,243,0,0,0,0,0,0
7815,L03943,L,301.8,311.8,1843,27.7,84,0,0,0,0,0,0
7816,M02320,M,298.4,307.0,1967,58.5,113,1,0,0,1,0,0
7817,L03944,L,301.6,313.9,1654,25.1,115,0,0,0,0,0,0
7818,H01554,H,298.3,307.2,1603,36.0,150,0,0,0,0,0,0
7819,H01555,H,298.7,308.1,1320,47.8,36,0,0,0,0,0,0
7820,M02321,M,301.5,312.8,1879,33.2,71,0,0,0,0,0,0
7821,L03945,L,301.7,312.1,1576,30.1,137,0,0,0,0,0,0
7822,L03946,L,301.2,310.7,1486,39.5,152,0,0,0,0,0,0
7823,L03947,L,297.9,306.7,1607,63.9,32,1,0,0,1,0,0
7824,M02322,M,299.1,308.1,1424,37.4,16,0,0,0,0,0,0
7825,L03948,L,300.3,309.4,1168,37.9,114,0,0,0,0,0,0
7826,H01556,H,298.3,308.3,1640,28.8,23,0,0,0,0,0,0
7827,H01557,H,302.7,312.9,1778,43.9,176,0,0,0,0,0,0
7828,L03949,L,295.2,305.1,1637,48.8,233,1,0,0,0,1,0
7829,M02323,M,298.4,308.4,1536,33.9,241,0,0,0,0,0,0
7830,L03950,L,299.0,307.9,1540,45.4,29,0,0,0,0,0,0
7831,L03951,L,294.3,304.6,1568,34.0,64,0,0,0,0,0,0
7832,L03952,L,297.2,308.5,1563,21.1,125,1,0,0,1,0,0
7833,L03953,L,301.3,311.1,1527,44.6,80,0,0,0,0,0,0
7834,H01558,H,300.1,309.9,1542,60.7,27,1,0,0,1,0,0
7835,L03954,L,303.1,313.2,1816,28.0,12,0,0,0,0,0,0
7836,L03955,L,303.1,314.2,1622,41.8,184,0,0,0,0,0,0
7837,M02324,M,300.9,310.0,1556,53.1,187,0,0,0,0,0,0
7838,M02325,M,300.6,312.1,1656,39.0,137,0,0,0,0,0,0
7839,L03956,L,300.1,310.5,1656,25.7,192,0,0,0,0,0,0
7840,H01559,H,294.7,304.7,1707,40.4,83,0,0,0,0,0,0
7841,M02326,M,297.2,308.4,1402,54.9,134,0,0,0,0,0,0
7842,L03957,L,300.2,309.0,1451,34.9,187,0,0,0,0,0,0
7843,L03958,L,301.2,311.7,1392,42.3,62,0,0,0,0,0,0
7844,L03959,L,300.6,311.0,1675,29.5,223,0,0,0,0,0,0
7845,H01560,H,298.2,307.3,1666,39.0,212,0,0,0,0,0,0
7846,M02327,M,301.9,312.4,1310,43.9,25,0,0,0,0,0,0
7847,H01561,H,303.0,313.3,1607,41.3,236,1,1,0,0,0,0
7848,L03960,L,301.9,311.7,1783,35.7,116,0,0,0,0,0,0
7849,L03961,L,302.0,312.9,1495,44.4,198,0,0,0,0,0,0
7850,L03962,L,298.9,308.3,1594,46.7,37,0,0,0,0,0,0
7851,L03963,L,302.2,312.5,1668,47.4,53,0,0,0,0,0,0
7852,M02328,M,300.3,310.2,1301,37.1,44,0,0,0,0,0,0
7853,M02329,M,301.0,310.4,1565,33.8,231,1,1,0,0,0,0
7854,L03964,L,300.7,311.2,1765,59.6,111,1,0,0,1,0,0
7855,L03965,L,299.8,309.6,1431,41.4,185,0,0,0,0,0,0
7856,L03966,L,298.3,306.8,1687,37.4,168,0,0,0,0,0,0
7857,L03967,L,299.8,308.0,1542,25.2,172,0,0,0,0,0,0
7858,L03968,L,302.0,312.8,1417,30.7,218,1,1,0,0,0,0
7859,L03969,L,299.1,307.9,1520,33.6,161,0,0,0,0,0,0
7860,L03970,L,301.8,312.1,1443,44.4,75,0,0,0,0,0,0
7861,L03971,L,301.5,311.6,1378,36.4,203,0,0,0,0,0,0
7862,L03972,L,299.4,309.0,1492,40.2,57,0,0,0,0,0,0
7863,L03973,L,302.8,314.8,1550,25.7,78,0,0,0,0,0,0
7864,M02330,M,299.3,309.5,1508,54.0,211,0,0,0,0,0,0
7865,L03974,L,303.0,313.8,1490,32.6,137,0,0,0,0,0,0
7866,H01562,H,300.9,311.2,1578,42.4,248,0,0,0,0,0,0
7867,L03975,L,300.0,309.8,1633,34.7,237,1,1,0,0,0,0
7868,L03976,L,298.2,308.2,1333,36.8,125,0,0,0,0,0,0
7869,L03977,L,299.8,311.3,1492,32.1,89,0,0,0,0,0,0
7870,L03978,L,299.6,310.7,1184,43.0,144,0,0,0,0,0,0
7871,H01563,H,297.5,309.5,1508,30.2,201,0,0,0,0,0,0
7872,L03979,L,299.6,309.8,1564,43.1,60,0,0,0,0,0,0
7873,H01564,H,298.4,307.5,1639,38.8,119,0,0,0,0,0,0
7874,H01565,H,301.2,310.8,1565,46.3,10,0,0,0,0,0,0
7875,M02331,M,302.6,311.4,1636,47.3,144,0,0,0,0,0,0
7876,M02332,M,297.5,308.3,1549,36.8,202,0,0,0,0,0,0
7877,M02333,M,303.4,312.8,1417,43.7,14,0,0,0,0,0,0
7878,L03980,L,299.7,306.6,1338,35.5,3,1,0,1,0,0,0
7879,M02334,M,298.0,310.5,1490,53.2,88,0,0,0,0,0,0
7880,L03981,L,301.5,310.9,1400,36.4,227,0,0,0,0,0,0
7881,L03982,L,299.1,308.5,1516,38.0,180,0,0,0,0,0,0
7882,L03983,L,299.8,311.5,1449,35.3,174,0,0,0,0,0,0
7883,M02335,M,299.2,308.0,1613,32.7,222,0,0,0,0,0,0
7884,H01566,H,298.4,309.5,1546,60.3,45,1,0,0,1,0,0
7885,L03984,L,301.4,310.8,1618,44.9,156,0,0,0,0,0,0
7886,H01567,H,299.4,308.1,1617,40.7,30,0,0,0,0,0,0
7887,L03985,L,297.1,308.8,1505,35.2,72,0,0,0,0,0,0
7888,L03986,L,301.1,312.0,1516,51.1,47,0,0,0,0,0,0
7889,L03987,L,297.6,308.5,1627,34.5,183,0,0,0,0,0,0
7890,L03988,L,297.7,308.1,1975,41.2,192,0,0,0,0,0,0
7891,L03989,L,302.4,313.0,1360,62.0,130,0,0,0,0,0,0
7892,M02336,M,297.6,306.4,1545,30.4,3,0,0,0,0,0,0
7893,H01568,H,295.4,305.5,1323,45.4,18,0,0,0,0,0,0
7894,L03990,L,301.2,310.3,1534,42.9,168,0,0,0,0,0,0
7895,L03991,L,299.4,308.0,1417,45.3,149,0,0,0,0,0,0
7896,H01569,H,299.6,310.0,1516,37.2,114,0,0,0,0,0,0
7897,M02337,M,299.4,310.6,1565,34.1,199,0,0,0,0,0,0
7898,L03992,L,300.5,310.1,1450,42.3,24,0,0,0,0,0,0
7899,L03993,L,298.5,308.3,1218,35.4,249,1,1,0,0,0,0
7900,H01570,H,303.0,311.9,1793,16.7,131,1,0,0,1,0,0
7901,M02338,M,297.0,307.0,1688,31.8,236,0,0,0,0,0,0
7902,L03994,L,300.9,311.7,1514,36.8,52,0,0,0,0,0,0
7903,L03995,L,301.3,312.1,1377,29.2,178,0,0,0,0,0,0
7904,H01571,H,298.5,309.0,1553,41.5,205,0,0,0,0,0,0
7905,L03996,L,298.0,307.4,1602,32.4,4,0,0,0,0,0,0
7906,H01572,H,302.0,311.3,1675,39.6,49,0,0,0,0,0,0
7907,L03997,L,298.0,308.8,1692,61.7,177,1,0,0,1,0,0
7908,M02339,M,298.8,309.6,1726,52.3,58,1,0,0,1,0,0
7909,L03998,L,301.8,311.6,1226,45.9,92,0,0,0,0,0,0
7910,L03999,L,300.1,309.7,1483,58.1,148,1,0,0,1,0,0
7911,H01573,H,296.4,307.6,1715,39.3,78,0,0,0,0,0,0
7912,L04000,L,303.5,313.1,1372,39.4,150,0,0,0,0,0,0
7913,M02340,M,298.9,309.6,1756,29.4,80,0,0,0,0,0,0
7914,L04001,L,299.2,309.1,1862,52.8,130,1,0,0,1,0,0
7915,L04002,L,300.5,309.5,1751,59.6,224,1,0,0,1,1,0
7916,L04003,L,301.3,312.9,1656,49.1,247,1,0,0,0,1,0
7917,M02341,M,303.9,314.0,1457,54.2,49,0,0,0,0,0,0
7918,L04004,L,296.7,306.0,1588,12.6,53,1,0,0,1,0,0
7919,L04005,L,301.7,310.3,1297,63.4,90,0,0,0,0,0,0
7920,L04006,L,301.5,310.2,1398,39.0,143,0,0,0,0,0,0
7921,M02342,M,299.7,309.3,1410,63.6,5,1,0,0,1,0,0
7922,M02343,M,301.6,313.5,1549,57.3,40,1,0,0,1,0,0
7923,L04007,L,301.9,311.3,1467,47.7,181,0,0,0,0,0,0
7924,L04008,L,297.2,308.6,1584,36.6,9,0,0,0,0,0,0
7925,H01574,H,303.5,313.4,1695,41.6,117,0,0,0,0,0,0
7926,L04009,L,296.9,305.7,1410,20.9,156,1,0,0,1,0,0
7927,H01575,H,297.7,307.2,1564,49.3,186,1,0,0,0,0,1
7928,H01576,H,299.5,308.2,1463,14.4,80,1,0,0,1,0,0
7929,M02344,M,303.8,312.9,1572,37.0,102,0,0,0,0,0,0
7930,L04010,L,299.4,308.5,1660,55.4,173,1,0,0,1,0,0
7931,H01577,H,299.9,308.0,1702,47.2,205,0,0,0,0,0,0
7932,M02345,M,302.9,314.4,1657,24.7,139,0,0,0,0,0,0
7933,M02346,M,299.4,309.6,1612,26.6,229,0,0,0,0,0,0
7934,L04011,L,297.6,306.9,1283,34.0,156,0,0,0,0,0,0
7935,L04012,L,299.2,309.4,1344,40.8,77,0,0,0,0,0,0
7936,L04013,L,302.7,311.9,1390,48.8,199,0,0,0,0,0,0
7937,M02347,M,300.1,307.4,1602,46.0,48,0,0,0,0,0,0
7938,M02348,M,303.9,316.9,1306,29.4,231,0,0,0,0,0,0
7939,L04014,L,301.5,311.7,1598,46.2,167,0,0,0,0,0,0
7940,L04015,L,298.7,308.1,1585,47.3,208,0,0,0,0,0,0
7941,L04016,L,300.1,308.2,1191,44.9,42,1,0,1,0,0,0
7942,M02349,M,298.3,306.8,1343,64.8,102,1,0,1,1,0,0
7943,H01578,H,298.7,310.4,1724,47.3,86,0,0,0,0,0,0
7944,L04017,L,309.0,320.5,1662,49.7,6,0,0,0,0,0,0
7945,L04018,L,302.0,312.8,1385,58.8,139,0,0,0,0,0,0
7946,L04019,L,301.7,310.6,1352,48.5,207,1,1,0,0,0,0
7947,M02350,M,298.8,310.3,1168,34.5,12,0,0,0,0,0,0
7948,M02351,M,303.1,313.5,1801,52.4,188,1,0,0,1,0,0
7949,H01579,H,302.2,312.9,1545,36.0,126,0,0,0,0,0,0
7950,L04020,L,303.8,314.2,1875,30.2,174,0,0,0,0,0,0
7951,H01580,H,303.7,312.2,1503,31.0,146,0,0,0,0,0,0
7952,L04021,L,297.0,305.8,1588,52.3,130,0,0,0,0,0,0
7953,M02352,M,297.8,307.3,1697,46.2,106,0,0,0,0,0,0
7954,L04022,L,298.0,308.6,1831,50.6,119,1,0,0,1,0,0
7955,H01581,H,298.1,306.7,1627,46.3,199,0,0,0,0,0,0
7956,M02353,M,300.6,310.4,1538,41.9,167,0,0,0,0,0,0
7957,M02354,M,298.9,308.7,1543,43.2,11,0,0,0,0,0,0
